id;idOriginal;rotulo;classificacao;class_mac1;class_mac2;class_mac3
7622;1323742146;Fake;fake;fake;fake;fake
7624;821748106;Fake;fake;fake;fake;fake
7625;313453870;Fake;fake;fake;fake;fake
7627;9959829645;Fake;fake;fake;fake;fake
7629;3158369891;Fake;fake;fake;fake;fake
7632;316700565;Fake;fake;fake;fake;fake
7634;4561895255;Fake;fake;fake;fake;fake
7636;1328518538;Fake;fake;fake;fake;fake
7637;2645251897;Fake;fake;fake;fake;fake
7640;8328989251;Fake;fake;fake;fake;fake
7642;4165900976;Fake;fake;fake;fake;fake
7649;6876195891;Fake;fake;fake;fake;fake
7650;6289822624;Fake;fake;fake;fake;fake
7652;9460427693;Fake;fake;fake;fake;fake
7653;4577642462;Fake;fake;fake;fake;fake
7657;8598730691;Fake;fake;fake;fake;fake
7658;9950542678;Fake;fake;fake;fake;fake
7659;1950567758;Fake;fake;fake;fake;fake
7660;863456235;Fake;fake;fake;fake;fake
7662;8542441942;Fake;fake;fake;fake;fake
7666;3092036275;Fake;fake;fake;fake;fake
7667;8201978839;Fake;fake;fake;fake;fake
7668;6424240423;Fake;fake;fake;fake;fake
7669;9507197017;Fake;fake;fake;fake;fake
7672;4328256070;Fake;fake;fake;fake;fake
7674;3676904411;Fake;fake;fake;fake;fake
7677;8970313893;Fake;fake;fake;fake;fake
7678;9227872746;Fake;fake;fake;fake;fake
7679;1181298966;Fake;fake;fake;fake;fake
7681;3904848154;Fake;fake;fake;fake;fake
7683;5427306657;Fake;fake;fake;fake;fake
7687;2851107288;Fake;fake;fake;fake;fake
7689;4506936275;Fake;fake;fake;fake;fake
7691;3941312971;Fake;fake;fake;fake;fake
7692;5724243419;Fake;fake;fake;fake;fake
7693;9283531511;Fake;fake;fake;fake;fake
7698;3771847066;Fake;fake;fake;fake;fake
7701;3732005027;Fake;fake;fake;fake;fake
7703;9241303470;Fake;fake;fake;fake;fake
7705;2555183019;Fake;fake;fake;fake;fake
7707;9857167673;Fake;fake;fake;fake;fake
7709;6106762038;Fake;fake;fake;fake;fake
7710;1544238959;Fake;fake;fake;fake;fake
7711;4372521204;Fake;fake;fake;fake;fake
7715;9165953962;Fake;fake;fake;fake;fake
7717;6033353322;Fake;fake;fake;fake;fake
7721;2253480981;Fake;fake;fake;fake;fake
7722;2586454156;Fake;fake;fake;fake;fake
7723;3554906009;Fake;fake;fake;fake;fake
7724;7570506715;Fake;fake;fake;fake;fake
7725;9175416718;Fake;fake;fake;fake;fake
7726;2897235761;Fake;fake;fake;fake;fake
7727;8781100192;Fake;fake;fake;fake;fake
7729;7333672377;Fake;fake;fake;fake;fake
7731;745116685;Fake;fake;fake;fake;fake
7733;9737431196;Fake;fake;fake;fake;fake
7735;7284593025;Fake;fake;fake;fake;fake
7736;9983761608;Fake;fake;fake;fake;fake
7739;1593991142;Fake;fake;fake;fake;fake
7741;1702570445;Fake;fake;fake;fake;fake
7744;2887124659;Fake;fake;fake;fake;fake
7745;7266511824;Fake;fake;fake;fake;fake
7748;2656814899;Fake;fake;fake;fake;fake
7749;4621782557;Fake;fake;fake;fake;fake
7754;1066426271;Fake;fake;fake;fake;fake
7757;5077951266;Fake;fake;fake;fake;fake
7758;7714793816;Fake;fake;fake;fake;fake
7763;9572815116;Fake;fake;fake;fake;fake
7766;6649083708;Fake;fake;fake;fake;fake
7767;3156785282;Fake;fake;fake;fake;fake
7769;4634544597;Fake;fake;fake;fake;fake
7770;2136444515;Fake;fake;fake;fake;fake
7771;2752076392;Fake;fake;fake;fake;fake
7772;7288705564;Fake;fake;fake;fake;fake
7773;4676077845;Fake;fake;fake;fake;fake
7775;8140910927;Fake;fake;fake;fake;fake
7779;2870787911;Fake;fake;fake;fake;fake
7782;6921578356;Fake;fake;fake;fake;fake
7788;3007843744;Fake;fake;fake;fake;fake
7790;4251184835;Fake;fake;fake;fake;fake
7791;4308589959;Fake;fake;fake;fake;fake
7795;4867710974;Fake;fake;fake;fake;fake
7797;1329261407;Fake;fake;fake;fake;fake
7800;2327450039;Fake;fake;fake;fake;fake
7801;7380022110;Fake;fake;fake;fake;fake
7802;3112228740;Fake;fake;fake;fake;fake
7804;4206645263;Fake;fake;fake;fake;fake
7808;785456532;Fake;fake;fake;fake;fake
7809;8181948121;Fake;fake;fake;fake;fake
7811;4216491738;Fake;fake;fake;fake;fake
7816;8166151438;Fake;fake;fake;fake;fake
7817;7864955549;Fake;fake;fake;fake;fake
7818;2798661238;Fake;fake;fake;fake;fake
7819;7341415893;Fake;fake;fake;fake;fake
7820;1138885480;Fake;fake;fake;fake;fake
7821;3065017427;Fake;fake;fake;fake;fake
7822;1177821751;Fake;fake;fake;fake;fake
7824;2675721988;Fake;fake;fake;fake;fake
7827;1954289539;Fake;fake;fake;fake;fake
7829;8982221760;Fake;fake;fake;fake;fake
7831;1680893129;Fake;fake;fake;fake;fake
7832;5845005391;Fake;fake;fake;fake;fake
7833;5428151703;Fake;fake;fake;fake;fake
7835;5453318781;Fake;fake;fake;fake;fake
7836;1919418708;Fake;fake;fake;fake;fake
7837;6294819408;Fake;fake;fake;fake;fake
7838;8679930999;Fake;fake;fake;fake;fake
7839;1645974110;Fake;fake;fake;fake;fake
7842;1536008610;Fake;fake;fake;fake;fake
7847;6428912068;Fake;fake;fake;fake;fake
7849;5164614857;Fake;fake;fake;fake;fake
7851;9015674094;Fake;fake;fake;fake;fake
7855;5349500516;Fake;fake;fake;fake;fake
7860;8915089094;Fake;fake;fake;fake;fake
7861;5374558782;Fake;fake;fake;fake;fake
7866;6178465486;Fake;fake;fake;fake;fake
7869;7579124897;Fake;fake;fake;fake;fake
7873;6207731673;Fake;fake;fake;fake;fake
7876;3992415225;Fake;fake;fake;fake;fake
7879;5576071698;Fake;fake;fake;fake;fake
7881;1363170506;Fake;fake;fake;fake;fake
7882;911205800;Fake;fake;fake;fake;fake
7885;2011566120;Fake;fake;fake;fake;fake
7889;3238549946;Fake;fake;fake;fake;fake
7891;562893178;Fake;fake;fake;fake;fake
7893;1584920173;Fake;fake;fake;fake;fake
7894;5161133028;Fake;fake;fake;fake;fake
7896;9124851665;Fake;fake;fake;fake;fake
7897;6445971890;Fake;fake;fake;fake;fake
7898;1559218288;Fake;fake;fake;fake;fake
7900;9772762855;Fake;fake;fake;fake;fake
7901;7087945545;Fake;fake;fake;fake;fake
7903;4492802133;Fake;fake;fake;fake;fake
7904;7736049618;Fake;fake;fake;fake;fake
7905;9202141658;Fake;fake;fake;fake;fake
7907;7949740282;Fake;fake;fake;fake;fake
7908;2422935746;Fake;fake;fake;fake;fake
7910;730736439;Fake;fake;fake;fake;fake
7914;289348746;Fake;fake;fake;fake;fake
7916;5349004367;Fake;fake;fake;fake;fake
7924;173381532;Fake;fake;fake;fake;fake
7926;3965205912;Fake;fake;fake;fake;fake
7927;7319293593;Fake;fake;fake;fake;fake
7928;9204805299;Fake;fake;fake;fake;fake
7930;4791025444;Fake;fake;fake;fake;fake
7936;9034651049;Fake;fake;fake;fake;fake
7938;9971833067;Fake;fake;fake;fake;fake
7939;3741968330;Fake;fake;fake;fake;fake
7940;7802417628;Fake;fake;fake;fake;fake
7942;782506762;Fake;fake;fake;fake;fake
7943;5687950104;Fake;fake;fake;fake;fake
7948;1113442022;Fake;fake;fake;fake;fake
7951;5527569893;Fake;fake;fake;fake;fake
7955;9084395522;Fake;fake;fake;fake;fake
7959;2841919245;Fake;fake;fake;fake;fake
7960;1500928748;Fake;fake;fake;fake;fake
7962;3726214854;Fake;fake;fake;fake;fake
7963;931200854;Fake;fake;fake;fake;fake
7967;5583200543;Fake;fake;fake;fake;fake
7968;7871323394;Fake;fake;fake;fake;fake
7969;7152751147;Fake;fake;fake;fake;fake
7971;7154227224;Fake;fake;fake;fake;fake
7975;9852868069;Fake;fake;fake;fake;fake
7976;8997245819;Fake;fake;fake;fake;fake
7977;3642751744;Fake;fake;fake;fake;fake
7979;3124466663;Fake;fake;fake;fake;fake
7980;3119646564;Fake;fake;fake;fake;fake
7981;677536384;Fake;fake;fake;fake;fake
7982;4109187486;Fake;fake;fake;fake;fake
7984;9620918411;Fake;fake;fake;fake;fake
7985;31136768;Fake;fake;fake;fake;fake
7988;1285599496;Fake;fake;fake;fake;fake
7989;4201004105;Fake;fake;fake;fake;fake
7990;9463346213;Fake;fake;fake;fake;fake
7991;4983115467;Fake;fake;fake;fake;fake
7993;13736481;Fake;fake;fake;fake;fake
7996;3353074528;Fake;fake;fake;fake;fake
7997;9650269391;Fake;fake;fake;fake;fake
7998;2514104692;Fake;fake;fake;fake;fake
8002;965487766;Fake;fake;fake;fake;fake
8004;1985988712;Fake;fake;fake;fake;fake
8008;3207353525;Fake;fake;fake;fake;fake
8010;3242410797;Fake;fake;fake;fake;fake
8011;3181389217;Fake;fake;fake;fake;fake
8012;5072893790;Fake;fake;fake;fake;fake
8013;5618846968;Fake;fake;fake;fake;fake
8014;7394790075;Fake;fake;fake;fake;fake
8015;1361315567;Fake;fake;fake;fake;fake
8016;8309884782;Fake;fake;fake;fake;fake
8018;462016307;Fake;fake;fake;fake;fake
8021;5050353652;Fake;fake;fake;fake;fake
8022;9574195797;Fake;fake;fake;fake;fake
8023;952055476;Fake;fake;fake;fake;fake
8024;6522821514;Fake;fake;fake;fake;fake
8026;2122263353;Fake;fake;fake;fake;fake
8027;4195278948;Fake;fake;fake;fake;fake
8028;6495983081;Fake;fake;fake;fake;fake
8029;8425399267;Fake;fake;fake;fake;fake
8030;6483676946;Fake;fake;fake;fake;fake
8031;6266597374;Fake;fake;fake;fake;fake
8032;4159613114;Fake;fake;fake;fake;fake
8033;8373466783;Fake;fake;fake;fake;fake
8034;4258497840;Fake;fake;fake;fake;fake
8037;8706102301;Fake;fake;fake;fake;fake
8039;5280770391;Fake;fake;fake;fake;fake
8042;6979069951;Fake;fake;fake;fake;fake
8045;6036776411;Fake;fake;fake;fake;fake
8048;7015125430;Fake;fake;fake;fake;fake
8051;2247616847;Fake;fake;fake;fake;fake
8052;4839688956;Fake;fake;fake;fake;fake
8053;2247826510;Fake;fake;fake;fake;fake
8054;703431151;Fake;fake;fake;fake;fake
8059;6043500630;Fake;fake;fake;fake;fake
8061;1417462600;Fake;fake;fake;fake;fake
8062;863343890;Fake;fake;fake;fake;fake
8065;1914781905;Fake;fake;fake;fake;fake
8066;4225063221;Fake;fake;fake;fake;fake
8068;1909076702;Fake;fake;fake;fake;fake
8069;5240781827;Fake;fake;fake;fake;fake
8070;7591287911;Fake;fake;fake;fake;fake
8074;7661813492;Fake;fake;fake;fake;fake
8075;4899061600;Fake;fake;fake;fake;fake
8077;40168647;Fake;fake;fake;fake;fake
8079;2204574008;Fake;fake;fake;fake;fake
8080;9688342047;Fake;fake;fake;fake;fake
8081;4029602548;Fake;fake;fake;fake;fake
8083;6232251259;Fake;fake;fake;fake;fake
8085;4442758643;Fake;fake;fake;fake;fake
8088;2511047593;Fake;fake;fake;fake;fake
8089;2578612801;Fake;fake;fake;fake;fake
8090;1052490641;Fake;fake;fake;fake;fake
8091;1783354953;Fake;fake;fake;fake;fake
8093;331851377;Fake;fake;fake;fake;fake
8096;3387103983;Fake;fake;fake;fake;fake
8097;1945469340;Fake;fake;fake;fake;fake
8098;1413413611;Fake;fake;fake;fake;fake
8099;191156688;Fake;fake;fake;fake;fake
8102;1448667119;Fake;fake;fake;fake;fake
8106;3946652977;Fake;fake;fake;fake;fake
8109;1535895023;Fake;fake;fake;fake;fake
8111;1669955471;Fake;fake;fake;fake;fake
8114;1477811185;Fake;fake;fake;fake;fake
8115;1708638493;Fake;fake;fake;fake;fake
8122;1186645827;Fake;fake;fake;fake;fake
8126;4282673292;Fake;fake;fake;fake;fake
8127;1212267256;Fake;fake;fake;fake;fake
8129;2879402342;Fake;fake;fake;fake;fake
8137;1212049133;Fake;fake;fake;fake;fake
8138;3114445948;Fake;fake;fake;fake;fake
8139;242084790;Fake;fake;fake;fake;fake
8140;4170688503;Fake;fake;fake;fake;fake
8142;4184261281;Fake;fake;fake;fake;fake
8143;4194286480;Fake;fake;fake;fake;fake
8145;311472439;Fake;fake;fake;fake;fake
8152;302989731;Fake;fake;fake;fake;fake
8153;3117082249;Fake;fake;fake;fake;fake
8159;8209573899;Fake;fake;fake;fake;fake
8162;5638983400;Fake;fake;fake;fake;fake
8163;4883785030;Fake;fake;fake;fake;fake
8164;5543072612;Fake;fake;fake;fake;fake
8169;8548264974;Fake;fake;fake;fake;fake
8170;9908303700;Fake;fake;fake;fake;fake
8171;8385288350;Fake;fake;fake;fake;fake
8172;8526059175;Fake;fake;fake;fake;fake
8173;8503469704;Fake;fake;fake;fake;fake
8174;9938603260;Fake;fake;fake;fake;fake
8175;6651400003;Fake;fake;fake;fake;fake
8178;9441546672;Fake;fake;fake;fake;fake
8182;7231509293;Fake;fake;fake;fake;fake
8184;4860103814;Fake;fake;fake;fake;fake
8186;9444794721;Fake;fake;fake;fake;fake
8188;6708589182;Fake;fake;fake;fake;fake
8189;6836457641;Fake;fake;fake;fake;fake
8190;5276686006;Fake;fake;fake;fake;fake
8192;9305277981;Fake;fake;fake;fake;fake
8195;7861701147;Fake;fake;fake;fake;fake
8199;781913013;Fake;fake;fake;fake;fake
8202;7665800483;Fake;fake;fake;fake;fake
8204;7721155943;Fake;fake;fake;fake;fake
8206;7317786843;Fake;fake;fake;fake;fake
8209;5409760054;Fake;fake;fake;fake;fake
8211;9372084354;Fake;fake;fake;fake;fake
8212;723944394;Fake;fake;fake;fake;fake
8213;9815439374;Fake;fake;fake;fake;fake
8214;7306553881;Fake;fake;fake;fake;fake
8215;5284912950;Fake;fake;fake;fake;fake
8217;5073779346;Fake;fake;fake;fake;fake
8220;7944047198;Fake;fake;fake;fake;fake
8221;9322870121;Fake;fake;fake;fake;fake
8222;6919146972;Fake;fake;fake;fake;fake
8224;6258162737;Fake;fake;fake;fake;fake
8226;6117155029;Fake;fake;fake;fake;fake
8228;9952496143;Fake;fake;fake;fake;fake
8229;6182372236;Fake;fake;fake;fake;fake
8231;8850208522;Fake;fake;fake;fake;fake
8233;4705350350;Fake;fake;fake;fake;fake
8235;6253888637;Fake;fake;fake;fake;fake
8241;6317178702;Fake;fake;fake;fake;fake
8242;9958256661;Fake;fake;fake;fake;fake
8243;9574358029;Fake;fake;fake;fake;fake
8246;6478252899;Fake;fake;fake;fake;fake
8249;8929202488;Fake;fake;fake;fake;fake
8252;6017534572;Fake;fake;fake;fake;fake
8253;6550794665;Fake;fake;fake;fake;fake
8257;3571366577;Fake;fake;fake;fake;fake
8258;4081333587;Fake;fake;fake;fake;fake
8259;6269709562;Fake;fake;fake;fake;fake
8260;9646723491;Fake;fake;fake;fake;fake
8262;2711561713;Fake;fake;fake;fake;fake
8265;2504785566;Fake;fake;fake;fake;fake
8266;6343588433;Fake;fake;fake;fake;fake
8267;2731212717;Fake;fake;fake;fake;fake
8269;3921010618;Fake;fake;fake;fake;fake
8271;7213619134;Fake;fake;fake;fake;fake
8274;958341208;Fake;fake;fake;fake;fake
8276;1457963353;Fake;fake;fake;fake;fake
8277;5188841381;Fake;fake;fake;fake;fake
8278;5979697041;Fake;fake;fake;fake;fake
8280;7552298822;Fake;fake;fake;fake;fake
8282;6098748582;Fake;fake;fake;fake;fake
8284;7530307471;Fake;fake;fake;fake;fake
8285;404164968;Fake;fake;fake;fake;fake
8286;9834755902;Fake;fake;fake;fake;fake
8289;750460676;Fake;fake;fake;fake;fake
8290;3478164106;Fake;fake;fake;fake;fake
8291;1515227891;Fake;fake;fake;fake;fake
8293;6157193528;Fake;fake;fake;fake;fake
8294;7351488328;Fake;fake;fake;fake;fake
8296;5233247694;Fake;fake;fake;fake;fake
8299;5998789928;Fake;fake;fake;fake;fake
8300;5305391950;Fake;fake;fake;fake;fake
8301;1174330891;Fake;fake;fake;fake;fake
8302;3561336443;Fake;fake;fake;fake;fake
8303;7400204028;Fake;fake;fake;fake;fake
8304;9329822179;Fake;fake;fake;fake;fake
8305;9357916591;Fake;fake;fake;fake;fake
8309;6540109120;Fake;fake;fake;fake;fake
8310;3109398147;Fake;fake;fake;fake;fake
8311;6798466350;Fake;fake;fake;fake;fake
8316;6873856770;Fake;fake;fake;fake;fake
8318;1337287055;Fake;fake;fake;fake;fake
8323;7553561005;Fake;fake;fake;fake;fake
8324;9740483458;Fake;fake;fake;fake;fake
8326;6629014522;Fake;fake;fake;fake;fake
8330;5824341999;Fake;fake;fake;fake;fake
8332;6784600548;Fake;fake;fake;fake;fake
8334;3136026341;Fake;fake;fake;fake;fake
8336;3172607624;Fake;fake;fake;fake;fake
8337;666458375;Fake;fake;fake;fake;fake
8338;5775116376;Fake;fake;fake;fake;fake
8340;5844292844;Fake;fake;fake;fake;fake
8341;3016579480;Fake;fake;fake;fake;fake
8342;3721985374;Fake;fake;fake;fake;fake
8343;1237938606;Fake;fake;fake;fake;fake
8345;7038744891;Fake;fake;fake;fake;fake
8346;5584092319;Fake;fake;fake;fake;fake
8347;5559086342;Fake;fake;fake;fake;fake
8348;3857540577;Fake;fake;fake;fake;fake
8349;2874033235;Fake;fake;fake;fake;fake
8350;5900134428;Fake;fake;fake;fake;fake
8353;1305114310;Fake;fake;fake;fake;fake
8355;7111224291;Fake;fake;fake;fake;fake
8358;5935590761;Fake;fake;fake;fake;fake
8359;1188990128;Fake;fake;fake;fake;fake
8360;7090728923;Fake;fake;fake;fake;fake
8363;3014450271;Fake;fake;fake;fake;fake
8364;5705065905;Fake;fake;fake;fake;fake
8365;6944016279;Fake;fake;fake;fake;fake
8367;6959854992;Fake;fake;fake;fake;fake
8370;1537867221;Fake;fake;fake;fake;fake
8372;1426832166;Fake;fake;fake;fake;fake
8373;2950727916;Fake;fake;fake;fake;fake
8376;9569092095;Fake;fake;fake;fake;fake
8380;829299488;Fake;fake;fake;fake;fake
8383;1065734621;Fake;fake;fake;fake;fake
8384;8335903982;Fake;fake;fake;fake;fake
8387;4853076939;Fake;fake;fake;fake;fake
8388;2225119088;Fake;fake;fake;fake;fake
8390;8287261872;Fake;fake;fake;fake;fake
8391;4835208673;Fake;fake;fake;fake;fake
8392;4831293927;Fake;fake;fake;fake;fake
8395;8391326682;Fake;fake;fake;fake;fake
8398;8435638081;Fake;fake;fake;fake;fake
8400;4940004705;Fake;fake;fake;fake;fake
8401;1103113292;Fake;fake;fake;fake;fake
8403;1595769865;Fake;fake;fake;fake;fake
8404;8136601878;Fake;fake;fake;fake;fake
8406;497081980;Fake;fake;fake;fake;fake
8407;4968304342;Fake;fake;fake;fake;fake
8408;4950703770;Fake;fake;fake;fake;fake
8410;8183298967;Fake;fake;fake;fake;fake
8412;4229159426;Fake;fake;fake;fake;fake
8413;4937105424;Fake;fake;fake;fake;fake
8416;1608650114;Fake;fake;fake;fake;fake
8417;8244925051;Fake;fake;fake;fake;fake
8418;8269768863;Fake;fake;fake;fake;fake
8419;2540748672;Fake;fake;fake;fake;fake
8423;1636531105;Fake;fake;fake;fake;fake
8424;4631241728;Fake;fake;fake;fake;fake
8425;1818759378;Fake;fake;fake;fake;fake
8426;1816984525;Fake;fake;fake;fake;fake
8429;8791564318;Fake;fake;fake;fake;fake
8430;1031800447;Fake;fake;fake;fake;fake
8432;8828561773;Fake;fake;fake;fake;fake
8433;8994956638;Fake;fake;fake;fake;fake
8434;8971659272;Fake;fake;fake;fake;fake
8436;896182376;Fake;fake;fake;fake;fake
8437;8859694590;Fake;fake;fake;fake;fake
8440;1694904591;Fake;fake;fake;fake;fake
8442;8897143051;Fake;fake;fake;fake;fake
8444;1925612704;Fake;fake;fake;fake;fake
8447;43231215;Fake;fake;fake;fake;fake
8448;4328788992;Fake;fake;fake;fake;fake
8451;1949526577;Fake;fake;fake;fake;fake
8453;1036952493;Fake;fake;fake;fake;fake
8456;9948331567;Fake;fake;fake;fake;fake
8458;865326152;Fake;fake;fake;fake;fake
8460;1655240353;Fake;fake;fake;fake;fake
8467;9186072396;Fake;fake;fake;fake;fake
8468;9874240256;Fake;fake;fake;fake;fake
8469;8046229859;Fake;fake;fake;fake;fake
8470;9219469405;Fake;fake;fake;fake;fake
8473;1548037832;Fake;fake;fake;fake;fake
8475;511943375;Fake;fake;fake;fake;fake
8476;5117218962;Fake;fake;fake;fake;fake
8480;5116431785;Fake;fake;fake;fake;fake
8482;2235012969;Fake;fake;fake;fake;fake
8483;7876689717;Fake;fake;fake;fake;fake
8485;1574020431;Fake;fake;fake;fake;fake
8487;2326456744;Fake;fake;fake;fake;fake
8488;8015976496;Fake;fake;fake;fake;fake
8489;9878194459;Fake;fake;fake;fake;fake
8491;2530086995;Fake;fake;fake;fake;fake
8492;6496181044;Fake;fake;fake;fake;fake
8493;32866435;Fake;fake;fake;fake;fake
8494;2389711269;Fake;fake;fake;fake;fake
8496;6481523208;Fake;fake;fake;fake;fake
8498;655050022;Fake;fake;fake;fake;fake
8503;868767427;Fake;fake;fake;fake;fake
8505;3227825551;Fake;fake;fake;fake;fake
8507;9503284683;Fake;fake;fake;fake;fake
8508;254794049;Fake;fake;fake;fake;fake
8512;9508941425;Fake;fake;fake;fake;fake
8516;951956357;Fake;fake;fake;fake;fake
8518;658245397;Fake;fake;fake;fake;fake
8520;6559744284;Fake;fake;fake;fake;fake
8521;9215514933;Fake;fake;fake;fake;fake
8524;7557531640;Fake;fake;fake;fake;fake
8526;3280356381;Fake;fake;fake;fake;fake
8527;2384909612;Fake;fake;fake;fake;fake
8530;3419914638;Fake;fake;fake;fake;fake
8533;2488404802;Fake;fake;fake;fake;fake
8535;6188649288;Fake;fake;fake;fake;fake
8536;7744016686;Fake;fake;fake;fake;fake
8538;6165861684;Fake;fake;fake;fake;fake
8539;1784520868;Fake;fake;fake;fake;fake
8541;1787135911;Fake;fake;fake;fake;fake
8542;886118982;Fake;fake;fake;fake;fake
8543;7715273570;Fake;fake;fake;fake;fake
8544;2459545786;Fake;fake;fake;fake;fake
8549;8916816781;Fake;fake;fake;fake;fake
8550;606633573;Fake;fake;fake;fake;fake
8553;3385854113;Fake;fake;fake;fake;fake
8560;9003093106;Fake;fake;fake;fake;fake
8561;2509626865;Fake;fake;fake;fake;fake
8568;9271967854;Fake;fake;fake;fake;fake
8570;9261424488;Fake;fake;fake;fake;fake
8571;631419161;Fake;fake;fake;fake;fake
8572;6293939130;Fake;fake;fake;fake;fake
8574;1799327317;Fake;fake;fake;fake;fake
8577;3368494433;Fake;fake;fake;fake;fake
8580;2176268957;Fake;fake;fake;fake;fake
8581;7091906813;Fake;fake;fake;fake;fake
8582;8165397612;Fake;fake;fake;fake;fake
8583;2868963763;Fake;fake;fake;fake;fake
8584;7314608543;Fake;fake;fake;fake;fake
8586;8192653419;Fake;fake;fake;fake;fake
8588;6702382680;Fake;fake;fake;fake;fake
8591;2893204024;Fake;fake;fake;fake;fake
8593;2900315313;Fake;fake;fake;fake;fake
8596;7019017836;Fake;fake;fake;fake;fake
8597;7018727955;Fake;fake;fake;fake;fake
8598;2674343561;Fake;fake;fake;fake;fake
8599;9428966807;Fake;fake;fake;fake;fake
8602;9164697123;Fake;fake;fake;fake;fake
8604;7255648147;Fake;fake;fake;fake;fake
8605;2734628654;Fake;fake;fake;fake;fake
8609;8089926383;Fake;fake;fake;fake;fake
8611;815778378;Fake;fake;fake;fake;fake
8612;8108694163;Fake;fake;fake;fake;fake
8613;9411510997;Fake;fake;fake;fake;fake
8614;2803748870;Fake;fake;fake;fake;fake
8615;7154697152;Fake;fake;fake;fake;fake
8616;1599038586;Fake;fake;fake;fake;fake
8617;9404464718;Fake;fake;fake;fake;fake
8618;9406231872;Fake;fake;fake;fake;fake
8620;8141299387;Fake;fake;fake;fake;fake
8621;2842957773;Fake;fake;fake;fake;fake
8626;8013621464;Fake;fake;fake;fake;fake
8629;3075194602;Fake;fake;fake;fake;fake
8634;2595922573;Fake;fake;fake;fake;fake
8637;2076682877;Fake;fake;fake;fake;fake
8639;7473766740;Fake;fake;fake;fake;fake
8640;8423057498;Fake;fake;fake;fake;fake
8642;2576522647;Fake;fake;fake;fake;fake
8643;2965180574;Fake;fake;fake;fake;fake
8644;3175262640;Fake;fake;fake;fake;fake
8647;8480532008;Fake;fake;fake;fake;fake
8648;158160541;Fake;fake;fake;fake;fake
8651;294333617;Fake;fake;fake;fake;fake
8655;7982799856;Fake;fake;fake;fake;fake
8657;7387951747;Fake;fake;fake;fake;fake
8660;299946083;Fake;fake;fake;fake;fake
8661;1607820555;Fake;fake;fake;fake;fake
8662;2634704496;Fake;fake;fake;fake;fake
8665;9131237064;Fake;fake;fake;fake;fake
8666;9115903463;Fake;fake;fake;fake;fake
8667;7411686847;Fake;fake;fake;fake;fake
8670;6887785794;Fake;fake;fake;fake;fake
8673;5962488425;Fake;fake;fake;fake;fake
8674;4576152851;Fake;fake;fake;fake;fake
8675;4668215613;Fake;fake;fake;fake;fake
8676;5716325201;Fake;fake;fake;fake;fake
8678;5793035685;Fake;fake;fake;fake;fake
8679;5476888005;Fake;fake;fake;fake;fake
8680;5154199280;Fake;fake;fake;fake;fake
8681;4220353298;Fake;fake;fake;fake;fake
8691;5977786433;Fake;fake;fake;fake;fake
8694;1230409750;Fake;fake;fake;fake;fake
8696;5181890716;Fake;fake;fake;fake;fake
8698;4818195160;Fake;fake;fake;fake;fake
8700;5860151409;Fake;fake;fake;fake;fake
8701;5070059348;Fake;fake;fake;fake;fake
8702;5630814357;Fake;fake;fake;fake;fake
8703;5874560790;Fake;fake;fake;fake;fake
8704;5065223711;Fake;fake;fake;fake;fake
8705;5061123187;Fake;fake;fake;fake;fake
8707;5035091613;Fake;fake;fake;fake;fake
8708;1241528475;Fake;fake;fake;fake;fake
8711;365213355;Fake;fake;fake;fake;fake
8713;5832793600;Fake;fake;fake;fake;fake
8715;4723908193;Fake;fake;fake;fake;fake
8716;4375192538;Fake;fake;fake;fake;fake
8717;5130254143;Fake;fake;fake;fake;fake
8720;3869389628;Fake;fake;fake;fake;fake
8721;5898401316;Fake;fake;fake;fake;fake
8723;3698105306;Fake;fake;fake;fake;fake
8724;5834689978;Fake;fake;fake;fake;fake
8728;4069902609;Fake;fake;fake;fake;fake
8737;9737462530;Fake;fake;fake;fake;fake
8740;4056386544;Fake;fake;fake;fake;fake
8742;4047356713;Fake;fake;fake;fake;fake
8744;4032059288;Fake;fake;fake;fake;fake
8746;5998258473;Fake;fake;fake;fake;fake
8747;5392044432;Fake;fake;fake;fake;fake
8748;5252708386;Fake;fake;fake;fake;fake
8750;5310842420;Fake;fake;fake;fake;fake
8752;5761155644;Fake;fake;fake;fake;fake
8756;5376124345;Fake;fake;fake;fake;fake
8760;696454234;Fake;fake;fake;fake;fake
8762;2932564057;Fake;fake;fake;fake;fake
8768;5066495912;Fake;fake;fake;fake;fake
8771;1410317058;Fake;fake;fake;fake;fake
8773;121016029;Fake;fake;fake;fake;fake
8775;1410407190;Fake;fake;fake;fake;fake
8779;6830980350;Fake;fake;fake;fake;fake
8783;6920604134;Fake;fake;fake;fake;fake
8785;691031731;Fake;fake;fake;fake;fake
8791;3032166920;Fake;fake;fake;fake;fake
8795;9145020847;Fake;fake;fake;fake;fake
8796;3058427907;Fake;fake;fake;fake;fake
8797;6875376493;Fake;fake;fake;fake;fake
8798;4241531514;Fake;fake;fake;fake;fake
8800;8152279947;Fake;fake;fake;fake;fake
8802;1102022663;Fake;fake;fake;fake;fake
8803;4988611075;Fake;fake;fake;fake;fake
8806;6874808388;Fake;fake;fake;fake;fake
8807;3011180721;Fake;fake;fake;fake;fake
8808;9897229740;Fake;fake;fake;fake;fake
8810;3036074919;Fake;fake;fake;fake;fake
8813;9444654745;Fake;fake;fake;fake;fake
8814;8159726226;Fake;fake;fake;fake;fake
8817;6964255006;Fake;fake;fake;fake;fake
8818;4211802763;Fake;fake;fake;fake;fake
